order_id,actual_delivery_date,delay_reason,driver_id,driver_name,hub_name,is_delayed,is_on_time,order_date,order_status,vehicle_code,vehicle_type,csat,delivery_hrs,hub_processing_hrs,order_year,order_month,order_month_name,order_quarter,order_dayofweek,is_weekend
21746,2024-09-09,,17,Donald Martin,Fort Worth Hub,False,True,2024-09-08,Delivered,FT-039,Van,4,42.75,3.39,2024,9,Sep,3,Sunday,True
27741,2024-07-26,,17,Donald Martin,Fort Worth Hub,False,True,2024-07-24,Delivered,FT-039,Van,4,53.5,3.51,2024,7,Jul,3,Wednesday,False
13679,2024-12-03,,17,Donald Martin,Fort Worth Hub,False,True,2024-12-03,Delivered,FT-039,Van,4,12.02,3.77,2024,12,Dec,4,Tuesday,False
6191,2024-07-06,,39,Jennifer White,Fort Worth Hub,False,True,2024-07-04,Delivered,FT-039,Van,4,48.7,0.57,2024,7,Jul,3,Thursday,False
3493,2023-09-10,,39,Jennifer White,Fort Worth Hub,False,True,2023-09-10,Delivered,FT-039,Van,4,8.3,0.63,2023,9,Sep,3,Sunday,True
25602,2023-03-13,,39,Jennifer White,Fort Worth Hub,False,True,2023-03-13,Delivered,FT-039,Van,4,3.42,0.64,2023,3,Mar,1,Monday,False
12099,2024-04-11,,39,Jennifer White,Fort Worth Hub,False,True,2024-04-11,Delivered,FT-039,Van,4,10.7,0.7,2024,4,Apr,2,Thursday,False
22639,2024-10-17,,39,Jennifer White,Fort Worth Hub,False,True,2024-10-15,Delivered,FT-039,Van,4,48.33,0.7,2024,10,Oct,4,Tuesday,False
20529,2024-03-19,,39,Jennifer White,Fort Worth Hub,False,True,2024-03-18,Delivered,FT-039,Van,4,36.64,0.84,2024,3,Mar,1,Monday,False
25778,2023-07-14,,39,Jennifer White,Fort Worth Hub,False,True,2023-07-14,Delivered,FT-039,Van,4,4.26,0.85,2023,7,Jul,3,Friday,False
12827,2023-06-19,,39,Jennifer White,Fort Worth Hub,False,True,2023-06-18,Delivered,FT-039,Van,4,36.29,0.92,2023,6,Jun,2,Sunday,True
10108,2023-11-12,,39,Jennifer White,Fort Worth Hub,False,True,2023-11-12,Delivered,FT-039,Van,4,8.04,0.92,2023,11,Nov,4,Sunday,True
24278,2024-09-09,,39,Jennifer White,Fort Worth Hub,False,True,2024-09-08,Delivered,FT-039,Van,4,24.64,1.08,2024,9,Sep,3,Sunday,True
10374,2024-04-23,,39,Jennifer White,Fort Worth Hub,False,True,2024-04-21,Delivered,FT-039,Van,4,50.13,1.09,2024,4,Apr,2,Sunday,True
24763,2023-12-01,,39,Jennifer White,Fort Worth Hub,False,True,2023-12-01,Delivered,FT-039,Van,4,17.68,1.11,2023,12,Dec,4,Friday,False
2530,2023-04-19,,39,Jennifer White,Fort Worth Hub,False,True,2023-04-18,Delivered,FT-039,Van,4,35.22,1.13,2023,4,Apr,2,Tuesday,False
23302,2024-05-06,,39,Jennifer White,Fort Worth Hub,False,True,2024-05-04,Delivered,FT-039,Van,4,62.24,1.21,2024,5,May,2,Saturday,True
21879,2023-04-13,,39,Jennifer White,Fort Worth Hub,False,True,2023-04-11,Delivered,FT-039,Van,4,61.79,1.35,2023,4,Apr,2,Tuesday,False
25538,2024-06-11,,39,Jennifer White,Fort Worth Hub,False,True,2024-06-10,Delivered,FT-039,Van,4,27.25,1.35,2024,6,Jun,2,Monday,False
10919,2023-02-13,,39,Jennifer White,Fort Worth Hub,False,True,2023-02-12,Delivered,FT-039,Van,4,42.77,1.39,2023,2,Feb,1,Sunday,True
22682,2023-06-01,,39,Jennifer White,Fort Worth Hub,False,True,2023-05-31,Delivered,FT-039,Van,4,28.67,1.39,2023,5,May,2,Wednesday,False
6748,2024-08-22,,39,Jennifer White,Fort Worth Hub,False,True,2024-08-22,Delivered,FT-039,Van,4,14.25,1.39,2024,8,Aug,3,Thursday,False
2250,2024-06-16,,39,Jennifer White,Fort Worth Hub,False,True,2024-06-16,Delivered,FT-039,Van,4,19.07,1.4,2024,6,Jun,2,Sunday,True
4663,2024-12-23,,39,Jennifer White,Fort Worth Hub,False,True,2024-12-21,Delivered,FT-039,Van,4,53.18,1.4,2024,12,Dec,4,Saturday,True
5142,2023-02-23,,39,Jennifer White,Fort Worth Hub,False,True,2023-02-22,Delivered,FT-039,Van,4,24.75,1.59,2023,2,Feb,1,Wednesday,False
24889,2024-08-30,,39,Jennifer White,Fort Worth Hub,False,True,2024-08-29,Delivered,FT-039,Van,4,42.3,1.59,2024,8,Aug,3,Thursday,False
26973,2024-10-22,,39,Jennifer White,Fort Worth Hub,False,True,2024-10-22,Delivered,FT-039,Van,4,10.21,1.62,2024,10,Oct,4,Tuesday,False
27192,2023-08-16,,39,Jennifer White,Fort Worth Hub,False,True,2023-08-16,Delivered,FT-039,Van,4,17.75,1.79,2023,8,Aug,3,Wednesday,False
3280,2023-10-23,,39,Jennifer White,Fort Worth Hub,False,True,2023-10-22,Delivered,FT-039,Van,4,26.73,1.79,2023,10,Oct,4,Sunday,True
22449,2024-04-19,,39,Jennifer White,Fort Worth Hub,False,True,2024-04-18,Delivered,FT-039,Van,4,45.03,1.82,2024,4,Apr,2,Thursday,False
27269,2023-05-19,,39,Jennifer White,Fort Worth Hub,False,True,2023-05-19,Delivered,FT-039,Van,4,23.03,2.0,2023,5,May,2,Friday,False
22174,2023-10-13,,39,Jennifer White,Fort Worth Hub,False,True,2023-10-13,Delivered,FT-039,Van,4,19.96,2.02,2023,10,Oct,4,Friday,False
24908,2024-03-09,,39,Jennifer White,Fort Worth Hub,False,True,2024-03-08,Delivered,FT-039,Van,4,41.28,2.09,2024,3,Mar,1,Friday,False
12195,2024-10-02,,39,Jennifer White,Fort Worth Hub,False,True,2024-10-01,Delivered,FT-039,Van,4,47.26,2.14,2024,10,Oct,4,Tuesday,False
3817,2023-10-17,,39,Jennifer White,Fort Worth Hub,False,True,2023-10-17,Delivered,FT-039,Van,4,13.62,2.16,2023,10,Oct,4,Tuesday,False
24061,2023-11-06,,39,Jennifer White,Fort Worth Hub,False,True,2023-11-06,Delivered,FT-039,Van,4,5.35,2.16,2023,11,Nov,4,Monday,False
14879,2023-02-20,,39,Jennifer White,Fort Worth Hub,False,True,2023-02-19,Delivered,FT-039,Van,4,40.15,2.17,2023,2,Feb,1,Sunday,True
6730,2024-11-16,,39,Jennifer White,Fort Worth Hub,False,True,2024-11-16,Delivered,FT-039,Van,4,19.84,2.3,2024,11,Nov,4,Saturday,True
12668,2024-05-01,,39,Jennifer White,Fort Worth Hub,False,True,2024-05-01,Delivered,FT-039,Van,4,19.06,2.33,2024,5,May,2,Wednesday,False
17085,2023-01-27,,39,Jennifer White,Fort Worth Hub,False,True,2023-01-26,Delivered,FT-039,Van,4,38.79,2.35,2023,1,Jan,1,Thursday,False
7307,2023-12-18,,39,Jennifer White,Fort Worth Hub,False,True,2023-12-18,Delivered,FT-039,Van,4,20.42,2.4,2023,12,Dec,4,Monday,False
14006,2023-08-06,,39,Jennifer White,Fort Worth Hub,False,True,2023-08-04,Delivered,FT-039,Van,4,50.55,2.47,2023,8,Aug,3,Friday,False
21527,2023-05-18,,39,Jennifer White,Fort Worth Hub,False,True,2023-05-16,Delivered,FT-039,Van,4,60.42,2.52,2023,5,May,2,Tuesday,False
22609,2024-01-03,,39,Jennifer White,Fort Worth Hub,False,True,2024-01-02,Delivered,FT-039,Van,4,31.84,2.52,2024,1,Jan,1,Tuesday,False
16232,2024-05-08,,39,Jennifer White,Fort Worth Hub,False,True,2024-05-06,Delivered,FT-039,Van,4,49.39,2.52,2024,5,May,2,Monday,False
26676,2023-06-27,,39,Jennifer White,Fort Worth Hub,False,True,2023-06-25,Delivered,FT-039,Van,4,51.69,2.53,2023,6,Jun,2,Sunday,True
15054,2024-01-03,,39,Jennifer White,Fort Worth Hub,False,True,2024-01-01,Delivered,FT-039,Van,4,59.27,2.57,2024,1,Jan,1,Monday,False
20876,2024-06-15,,39,Jennifer White,Fort Worth Hub,False,True,2024-06-14,Delivered,FT-039,Van,4,37.49,2.65,2024,6,Jun,2,Friday,False
13597,2023-07-25,,39,Jennifer White,Fort Worth Hub,False,True,2023-07-23,Delivered,FT-039,Van,4,55.27,2.81,2023,7,Jul,3,Sunday,True
9397,2024-05-17,,39,Jennifer White,Fort Worth Hub,False,True,2024-05-16,Delivered,FT-039,Van,4,45.61,2.81,2024,5,May,2,Thursday,False
23226,2023-07-08,,39,Jennifer White,Fort Worth Hub,False,True,2023-07-06,Delivered,FT-039,Van,4,59.77,2.82,2023,7,Jul,3,Thursday,False
19775,2023-06-12,,39,Jennifer White,Fort Worth Hub,False,True,2023-06-11,Delivered,FT-039,Van,4,36.99,2.83,2023,6,Jun,2,Sunday,True
18474,2023-06-23,,39,Jennifer White,Fort Worth Hub,False,True,2023-06-22,Delivered,FT-039,Van,4,37.74,2.87,2023,6,Jun,2,Thursday,False
4221,2024-09-09,,39,Jennifer White,Fort Worth Hub,False,True,2024-09-08,Delivered,FT-039,Van,4,45.81,2.87,2024,9,Sep,3,Sunday,True
18128,2024-02-20,,39,Jennifer White,Fort Worth Hub,False,True,2024-02-19,Delivered,FT-039,Van,4,30.63,2.89,2024,2,Feb,1,Monday,False
24071,2023-01-10,,39,Jennifer White,Fort Worth Hub,False,True,2023-01-10,Delivered,FT-039,Van,4,5.97,2.92,2023,1,Jan,1,Tuesday,False
10695,2024-07-22,,39,Jennifer White,Fort Worth Hub,False,True,2024-07-22,Delivered,FT-039,Van,4,8.34,2.97,2024,7,Jul,3,Monday,False
19612,2023-08-13,,39,Jennifer White,Fort Worth Hub,False,True,2023-08-11,Delivered,FT-039,Van,4,52.96,3.05,2023,8,Aug,3,Friday,False
22131,2023-01-11,,39,Jennifer White,Fort Worth Hub,False,True,2023-01-10,Delivered,FT-039,Van,4,46.26,3.09,2023,1,Jan,1,Tuesday,False
15454,2024-01-01,,39,Jennifer White,Fort Worth Hub,False,True,2024-01-01,Delivered,FT-039,Van,4,20.02,3.25,2024,1,Jan,1,Monday,False
21414,2024-05-01,,39,Jennifer White,Fort Worth Hub,False,True,2024-04-29,Delivered,FT-039,Van,4,49.77,3.32,2024,4,Apr,2,Monday,False
6936,2024-08-15,,39,Jennifer White,Fort Worth Hub,False,True,2024-08-14,Delivered,FT-039,Van,4,44.79,3.46,2024,8,Aug,3,Wednesday,False
2015,2023-02-14,,39,Jennifer White,Fort Worth Hub,False,True,2023-02-14,Delivered,FT-039,Van,4,23.42,3.49,2023,2,Feb,1,Tuesday,False
25919,2023-10-31,,39,Jennifer White,Fort Worth Hub,False,True,2023-10-29,Delivered,FT-039,Van,4,53.27,3.51,2023,10,Oct,4,Sunday,True
8040,2023-06-28,,39,Jennifer White,Fort Worth Hub,False,True,2023-06-28,Delivered,FT-039,Van,4,3.02,3.68,2023,6,Jun,2,Wednesday,False
23845,2024-11-13,,39,Jennifer White,Fort Worth Hub,False,True,2024-11-13,Delivered,FT-039,Van,4,18.17,3.88,2024,11,Nov,4,Wednesday,False
15207,2023-04-18,,39,Jennifer White,Fort Worth Hub,False,True,2023-04-17,Delivered,FT-039,Van,4,47.75,4.01,2023,4,Apr,2,Monday,False
15457,2024-02-12,,39,Jennifer White,Fort Worth Hub,False,True,2024-02-11,Delivered,FT-039,Van,4,46.39,4.05,2024,2,Feb,1,Sunday,True
20899,2024-02-02,,16,Anthony Martinez,Houston Hub,False,True,2024-02-02,Delivered,FT-001,Van,4,5.67,0.78,2024,2,Feb,1,Friday,False
24998,2023-02-04,,16,Anthony Martinez,Houston Hub,False,True,2023-02-04,Delivered,FT-001,Van,4,6.71,1.1,2023,2,Feb,1,Saturday,True
3971,2023-01-14,,16,Anthony Martinez,Houston Hub,False,True,2023-01-13,Delivered,FT-001,Van,4,43.34,1.52,2023,1,Jan,1,Friday,False
20855,2023-06-25,,16,Anthony Martinez,Houston Hub,False,True,2023-06-24,Delivered,FT-001,Van,4,31.9,1.66,2023,6,Jun,2,Saturday,True
2253,2024-08-18,,16,Anthony Martinez,Houston Hub,False,True,2024-08-18,Delivered,FT-001,Van,4,11.18,1.73,2024,8,Aug,3,Sunday,True
25458,2024-04-25,,16,Anthony Martinez,Houston Hub,False,True,2024-04-25,Delivered,FT-001,Van,4,9.06,1.89,2024,4,Apr,2,Thursday,False
7391,2023-03-24,,16,Anthony Martinez,Houston Hub,False,True,2023-03-23,Delivered,FT-001,Van,4,37.17,2.11,2023,3,Mar,1,Thursday,False
4867,2024-07-21,,16,Anthony Martinez,Houston Hub,False,True,2024-07-19,Delivered,FT-001,Van,4,54.58,2.18,2024,7,Jul,3,Friday,False
4945,2024-09-25,,16,Anthony Martinez,Houston Hub,False,True,2024-09-24,Delivered,FT-001,Van,4,28.17,2.48,2024,9,Sep,3,Tuesday,False
21784,2023-05-14,,16,Anthony Martinez,Houston Hub,False,True,2023-05-14,Delivered,FT-001,Van,4,14.93,2.5,2023,5,May,2,Sunday,True
27395,2023-02-26,,16,Anthony Martinez,Houston Hub,False,True,2023-02-26,Delivered,FT-001,Van,4,22.14,2.58,2023,2,Feb,1,Sunday,True
8017,2023-11-12,,16,Anthony Martinez,Houston Hub,False,True,2023-11-12,Delivered,FT-001,Van,4,4.39,2.59,2023,11,Nov,4,Sunday,True
22365,2024-11-28,,16,Anthony Martinez,Houston Hub,False,True,2024-11-27,Delivered,FT-001,Van,4,47.65,2.61,2024,11,Nov,4,Wednesday,False
19717,2023-06-04,,16,Anthony Martinez,Houston Hub,False,True,2023-06-04,Delivered,FT-001,Van,4,9.96,2.82,2023,6,Jun,2,Sunday,True
11635,2024-10-29,,16,Anthony Martinez,Houston Hub,False,True,2024-10-27,Delivered,FT-001,Van,4,54.92,3.01,2024,10,Oct,4,Sunday,True
9658,2023-03-01,,16,Anthony Martinez,Houston Hub,False,True,2023-02-27,Delivered,FT-001,Van,4,48.77,3.02,2023,2,Feb,1,Monday,False
5632,2024-03-06,,16,Anthony Martinez,Houston Hub,False,True,2024-03-06,Delivered,FT-001,Van,4,6.05,3.19,2024,3,Mar,1,Wednesday,False
24068,2023-12-13,,16,Anthony Martinez,Houston Hub,False,True,2023-12-12,Delivered,FT-001,Van,4,32.32,4.04,2023,12,Dec,4,Tuesday,False
20680,2023-09-12,,8,Charles Lopez,Houston Hub,False,True,2023-09-10,Delivered,FT-001,Van,4,58.03,0.88,2023,9,Sep,3,Sunday,True
7900,2023-07-10,,8,Charles Lopez,Houston Hub,False,True,2023-07-09,Delivered,FT-001,Van,4,36.12,0.99,2023,7,Jul,3,Sunday,True
19463,2023-09-29,,8,Charles Lopez,Houston Hub,False,True,2023-09-28,Delivered,FT-001,Van,4,27.68,1.43,2023,9,Sep,3,Thursday,False
18239,2024-05-19,,8,Charles Lopez,Houston Hub,False,True,2024-05-17,Delivered,FT-001,Van,4,57.26,1.46,2024,5,May,2,Friday,False
16705,2024-04-17,,8,Charles Lopez,Houston Hub,False,True,2024-04-17,Delivered,FT-001,Van,4,13.63,1.48,2024,4,Apr,2,Wednesday,False
10410,2024-12-01,,8,Charles Lopez,Houston Hub,False,True,2024-12-01,Delivered,FT-001,Van,4,23.48,1.55,2024,12,Dec,4,Sunday,True
2256,2023-03-25,,8,Charles Lopez,Houston Hub,False,True,2023-03-23,Delivered,FT-001,Van,4,50.2,1.57,2023,3,Mar,1,Thursday,False
17938,2023-08-17,,8,Charles Lopez,Houston Hub,False,True,2023-08-17,Delivered,FT-001,Van,4,15.85,2.06,2023,8,Aug,3,Thursday,False
12711,2023-03-04,,8,Charles Lopez,Houston Hub,False,True,2023-03-04,Delivered,FT-001,Van,4,15.32,2.39,2023,3,Mar,1,Saturday,True
15733,2024-02-24,,8,Charles Lopez,Houston Hub,False,True,2024-02-22,Delivered,FT-001,Van,4,59.81,2.64,2024,2,Feb,1,Thursday,False
12884,2023-09-16,,8,Charles Lopez,Houston Hub,False,True,2023-09-16,Delivered,FT-001,Van,4,13.86,2.72,2023,9,Sep,3,Saturday,True
24633,2023-08-02,,8,Charles Lopez,Houston Hub,False,True,2023-08-01,Delivered,FT-001,Van,4,25.46,2.81,2023,8,Aug,3,Tuesday,False
6551,2023-01-06,,8,Charles Lopez,Houston Hub,False,True,2023-01-06,Delivered,FT-001,Van,4,10.54,2.89,2023,1,Jan,1,Friday,False
23071,2023-08-14,,8,Charles Lopez,Houston Hub,False,True,2023-08-13,Delivered,FT-001,Van,4,31.94,3.31,2023,8,Aug,3,Sunday,True
4490,2023-02-11,,8,Charles Lopez,Houston Hub,False,True,2023-02-11,Delivered,FT-001,Van,4,9.41,3.44,2023,2,Feb,1,Saturday,True
1963,2024-10-26,,45,Daniel Brown,Houston Hub,False,True,2024-10-25,Delivered,FT-001,Van,4,28.44,0.55,2024,10,Oct,4,Friday,False
21572,2023-08-11,,45,Daniel Brown,Houston Hub,False,True,2023-08-10,Delivered,FT-001,Van,4,42.69,0.62,2023,8,Aug,3,Thursday,False
2470,2023-12-25,,45,Daniel Brown,Houston Hub,False,True,2023-12-24,Delivered,FT-001,Van,4,42.94,0.87,2023,12,Dec,4,Sunday,True
18405,2024-05-30,,45,Daniel Brown,Houston Hub,False,True,2024-05-30,Delivered,FT-001,Van,4,18.7,0.9,2024,5,May,2,Thursday,False
15558,2023-12-27,,45,Daniel Brown,Houston Hub,False,True,2023-12-27,Delivered,FT-001,Van,4,4.01,0.92,2023,12,Dec,4,Wednesday,False
13872,2024-03-10,,45,Daniel Brown,Houston Hub,False,True,2024-03-10,Delivered,FT-001,Van,4,22.04,0.92,2024,3,Mar,1,Sunday,True
21008,2023-02-26,,45,Daniel Brown,Houston Hub,False,True,2023-02-24,Delivered,FT-001,Van,4,60.11,0.98,2023,2,Feb,1,Friday,False
11955,2024-12-10,,45,Daniel Brown,Houston Hub,False,True,2024-12-10,Delivered,FT-001,Van,4,12.14,1.15,2024,12,Dec,4,Tuesday,False
14154,2024-05-27,,45,Daniel Brown,Houston Hub,False,True,2024-05-26,Delivered,FT-001,Van,4,29.37,1.36,2024,5,May,2,Sunday,True
20797,2023-11-28,,45,Daniel Brown,Houston Hub,False,True,2023-11-26,Delivered,FT-001,Van,4,60.53,1.51,2023,11,Nov,4,Sunday,True
25928,2024-12-23,,45,Daniel Brown,Houston Hub,False,True,2024-12-22,Delivered,FT-001,Van,4,36.54,1.58,2024,12,Dec,4,Sunday,True
4850,2023-04-18,,45,Daniel Brown,Houston Hub,False,True,2023-04-17,Delivered,FT-001,Van,4,30.03,1.78,2023,4,Apr,2,Monday,False
5516,2024-09-04,,45,Daniel Brown,Houston Hub,False,True,2024-09-04,Delivered,FT-001,Van,4,18.06,1.96,2024,9,Sep,3,Wednesday,False
14966,2023-02-23,,45,Daniel Brown,Houston Hub,False,True,2023-02-23,Delivered,FT-001,Van,4,6.72,2.07,2023,2,Feb,1,Thursday,False
17899,2023-09-22,,45,Daniel Brown,Houston Hub,False,True,2023-09-20,Delivered,FT-001,Van,4,66.79,2.15,2023,9,Sep,3,Wednesday,False
1984,2024-11-07,,45,Daniel Brown,Houston Hub,False,True,2024-11-07,Delivered,FT-001,Van,4,14.77,2.3,2024,11,Nov,4,Thursday,False
19093,2024-10-15,,45,Daniel Brown,Houston Hub,False,True,2024-10-15,Delivered,FT-001,Van,4,3.13,2.45,2024,10,Oct,4,Tuesday,False
27816,2023-11-19,,45,Daniel Brown,Houston Hub,False,True,2023-11-17,Delivered,FT-001,Van,4,53.99,2.53,2023,11,Nov,4,Friday,False
11312,2024-04-24,,45,Daniel Brown,Houston Hub,False,True,2024-04-24,Delivered,FT-001,Van,4,4.69,2.58,2024,4,Apr,2,Wednesday,False
27514,2023-12-19,,45,Daniel Brown,Houston Hub,False,True,2023-12-17,Delivered,FT-001,Van,4,54.33,2.79,2023,12,Dec,4,Sunday,True
1481,2023-08-09,,45,Daniel Brown,Houston Hub,False,True,2023-08-08,Delivered,FT-001,Van,4,26.45,2.98,2023,8,Aug,3,Tuesday,False
12309,2024-12-18,,45,Daniel Brown,Houston Hub,False,True,2024-12-18,Delivered,FT-001,Van,4,17.13,3.17,2024,12,Dec,4,Wednesday,False
14538,2023-11-08,,45,Daniel Brown,Houston Hub,False,True,2023-11-08,Delivered,FT-001,Van,4,20.22,3.51,2023,11,Nov,4,Wednesday,False
19243,2023-03-22,,35,Daniel Rodriguez,Houston Hub,False,True,2023-03-20,Delivered,FT-001,Van,4,63.06,1.0,2023,3,Mar,1,Monday,False
26181,2023-08-11,,35,Daniel Rodriguez,Houston Hub,False,True,2023-08-11,Delivered,FT-001,Van,4,22.85,1.08,2023,8,Aug,3,Friday,False
18230,2023-07-17,,35,Daniel Rodriguez,Houston Hub,False,True,2023-07-16,Delivered,FT-001,Van,4,41.55,1.53,2023,7,Jul,3,Sunday,True
22237,2024-11-06,,35,Daniel Rodriguez,Houston Hub,False,True,2024-11-05,Delivered,FT-001,Van,4,46.6,1.58,2024,11,Nov,4,Tuesday,False
12496,2024-04-26,,35,Daniel Rodriguez,Houston Hub,False,True,2024-04-25,Delivered,FT-001,Van,4,31.11,1.67,2024,4,Apr,2,Thursday,False
22290,2024-06-03,,35,Daniel Rodriguez,Houston Hub,False,True,2024-06-02,Delivered,FT-001,Van,4,29.67,1.72,2024,6,Jun,2,Sunday,True
17248,2024-02-12,,35,Daniel Rodriguez,Houston Hub,False,True,2024-02-11,Delivered,FT-001,Van,4,46.8,1.82,2024,2,Feb,1,Sunday,True
27505,2023-04-10,,35,Daniel Rodriguez,Houston Hub,False,True,2023-04-09,Delivered,FT-001,Van,4,26.43,2.4,2023,4,Apr,2,Sunday,True
9594,2024-10-11,,35,Daniel Rodriguez,Houston Hub,False,True,2024-10-10,Delivered,FT-001,Van,4,24.65,2.41,2024,10,Oct,4,Thursday,False
15165,2023-10-04,,35,Daniel Rodriguez,Houston Hub,False,True,2023-10-02,Delivered,FT-001,Van,4,55.32,2.57,2023,10,Oct,4,Monday,False
23694,2024-08-10,,35,Daniel Rodriguez,Houston Hub,False,True,2024-08-09,Delivered,FT-001,Van,4,29.89,2.59,2024,8,Aug,3,Friday,False
23448,2023-02-03,,35,Daniel Rodriguez,Houston Hub,False,True,2023-02-03,Delivered,FT-001,Van,4,15.08,3.45,2023,2,Feb,1,Friday,False
17853,2024-03-01,,35,Daniel Rodriguez,Houston Hub,False,True,2024-02-29,Delivered,FT-001,Van,4,32.86,3.88,2024,2,Feb,1,Thursday,False
2471,2023-02-15,,32,Daniel Thomas,Houston Hub,False,True,2023-02-15,Delivered,FT-001,Van,4,14.68,0.7,2023,2,Feb,1,Wednesday,False
6170,2024-06-19,,32,Daniel Thomas,Houston Hub,False,True,2024-06-18,Delivered,FT-001,Van,4,43.65,0.91,2024,6,Jun,2,Tuesday,False
22503,2023-03-20,,32,Daniel Thomas,Houston Hub,False,True,2023-03-19,Delivered,FT-001,Van,4,27.49,1.05,2023,3,Mar,1,Sunday,True
14100,2024-03-07,,32,Daniel Thomas,Houston Hub,False,True,2024-03-05,Delivered,FT-001,Van,4,48.79,1.54,2024,3,Mar,1,Tuesday,False
8276,2024-02-05,,32,Daniel Thomas,Houston Hub,False,True,2024-02-05,Delivered,FT-001,Van,4,6.54,1.87,2024,2,Feb,1,Monday,False
23171,2023-09-22,,32,Daniel Thomas,Houston Hub,False,True,2023-09-21,Delivered,FT-001,Van,4,33.62,1.99,2023,9,Sep,3,Thursday,False
5788,2023-10-09,,32,Daniel Thomas,Houston Hub,False,True,2023-10-08,Delivered,FT-001,Van,4,32.2,2.07,2023,10,Oct,4,Sunday,True
13941,2024-05-20,,32,Daniel Thomas,Houston Hub,False,True,2024-05-20,Delivered,FT-001,Van,4,8.1,2.15,2024,5,May,2,Monday,False
18857,2024-11-03,,32,Daniel Thomas,Houston Hub,False,True,2024-11-03,Delivered,FT-001,Van,4,2.7,2.29,2024,11,Nov,4,Sunday,True
17518,2024-04-09,,32,Daniel Thomas,Houston Hub,False,True,2024-04-07,Delivered,FT-001,Van,4,58.47,2.38,2024,4,Apr,2,Sunday,True
14795,2023-03-16,,32,Daniel Thomas,Houston Hub,False,True,2023-03-15,Delivered,FT-001,Van,4,45.19,2.45,2023,3,Mar,1,Wednesday,False
24212,2024-10-31,,32,Daniel Thomas,Houston Hub,False,True,2024-10-31,Delivered,FT-001,Van,4,5.66,2.51,2024,10,Oct,4,Thursday,False
12908,2023-09-24,,32,Daniel Thomas,Houston Hub,False,True,2023-09-24,Delivered,FT-001,Van,4,13.48,2.52,2023,9,Sep,3,Sunday,True
24196,2024-02-28,,32,Daniel Thomas,Houston Hub,False,True,2024-02-27,Delivered,FT-001,Van,4,33.81,2.61,2024,2,Feb,1,Tuesday,False
22313,2024-08-19,,32,Daniel Thomas,Houston Hub,False,True,2024-08-18,Delivered,FT-001,Van,4,45.88,2.65,2024,8,Aug,3,Sunday,True
5499,2023-12-23,,32,Daniel Thomas,Houston Hub,False,True,2023-12-22,Delivered,FT-001,Van,4,25.62,2.66,2023,12,Dec,4,Friday,False
3076,2024-03-04,,32,Daniel Thomas,Houston Hub,False,True,2024-03-03,Delivered,FT-001,Van,4,46.54,2.67,2024,3,Mar,1,Sunday,True
14246,2023-12-27,,32,Daniel Thomas,Houston Hub,False,True,2023-12-26,Delivered,FT-001,Van,4,27.51,3.25,2023,12,Dec,4,Tuesday,False
3748,2023-10-10,,10,Daniel Williams,Houston Hub,False,True,2023-10-10,Delivered,FT-001,Van,4,10.0,0.62,2023,10,Oct,4,Tuesday,False
13362,2023-02-09,,10,Daniel Williams,Houston Hub,False,True,2023-02-08,Delivered,FT-001,Van,4,27.15,0.71,2023,2,Feb,1,Wednesday,False
17623,2023-07-02,,10,Daniel Williams,Houston Hub,False,True,2023-07-02,Delivered,FT-001,Van,4,21.06,0.76,2023,7,Jul,3,Sunday,True
23456,2024-11-12,,10,Daniel Williams,Houston Hub,False,True,2024-11-10,Delivered,FT-001,Van,4,50.72,0.85,2024,11,Nov,4,Sunday,True
16499,2024-03-07,,10,Daniel Williams,Houston Hub,False,True,2024-03-06,Delivered,FT-001,Van,4,44.53,1.1,2024,3,Mar,1,Wednesday,False
16353,2023-06-27,,10,Daniel Williams,Houston Hub,False,True,2023-06-26,Delivered,FT-001,Van,4,41.73,1.23,2023,6,Jun,2,Monday,False
10406,2024-04-09,,10,Daniel Williams,Houston Hub,False,True,2024-04-09,Delivered,FT-001,Van,4,4.16,1.54,2024,4,Apr,2,Tuesday,False
1691,2023-11-08,,10,Daniel Williams,Houston Hub,False,True,2023-11-07,Delivered,FT-001,Van,4,25.08,1.66,2023,11,Nov,4,Tuesday,False
24025,2023-03-06,,10,Daniel Williams,Houston Hub,False,True,2023-03-05,Delivered,FT-001,Van,4,35.65,1.69,2023,3,Mar,1,Sunday,True
16435,2023-10-27,,10,Daniel Williams,Houston Hub,False,True,2023-10-25,Delivered,FT-001,Van,4,56.01,2.04,2023,10,Oct,4,Wednesday,False
27008,2023-09-06,,10,Daniel Williams,Houston Hub,False,True,2023-09-04,Delivered,FT-001,Van,4,52.34,2.17,2023,9,Sep,3,Monday,False
19288,2023-03-02,,10,Daniel Williams,Houston Hub,False,True,2023-03-02,Delivered,FT-001,Van,4,17.49,2.36,2023,3,Mar,1,Thursday,False
23764,2023-07-03,,10,Daniel Williams,Houston Hub,False,True,2023-07-03,Delivered,FT-001,Van,4,5.16,2.48,2023,7,Jul,3,Monday,False
16991,2025-01-01,,10,Daniel Williams,Houston Hub,False,True,2024-12-30,Delivered,FT-001,Van,4,54.17,2.55,2024,12,Dec,4,Monday,False
3154,2023-10-13,,10,Daniel Williams,Houston Hub,False,True,2023-10-13,Delivered,FT-001,Van,4,8.15,2.75,2023,10,Oct,4,Friday,False
5593,2023-05-04,,10,Daniel Williams,Houston Hub,False,True,2023-05-03,Delivered,FT-001,Van,4,40.07,2.78,2023,5,May,2,Wednesday,False
